"","Anti-inflammatory macro/mono","CD8aa IELs","cDCs","Cytotoxic CD8 Tcells","Enteric glia cells","Fibroblasts","gdTcells","Lymphatic ECs","Memory Bcells","Memory CD4 Tcells","Memory CD8 Tcells","Myofibroblasts","Naive CD4 Tcells","NK cells","NKT cells","Normal Epithelial cells","Pericytes","Plasma cells","Pro-inflammatory macro/mono","Regulatory CD4 Tcells","Vascular ECs","VSMCs"
"APC2",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTB-25B13.12",2,0,0,0,2,12,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"C19orf25",13,0,4,3,7,85,4,2,8,4,3,0,1,2,6,72,1,1,4,2,12,6
"PCSK4",1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"REEP6",2,0,0,0,1,12,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,0
"ADAMTSL5",0,0,0,0,0,39,1,0,0,1,0,2,1,0,0,3,0,0,0,0,0,0
"PLK5",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MEX3D",1,0,0,0,3,16,0,0,0,0,1,1,0,0,0,34,0,0,0,1,1,0
"MBD3",13,0,5,0,1,24,0,1,0,0,2,0,1,0,0,48,0,1,3,0,4,2
"UQCR11",488,14,180,11,57,1214,38,12,49,88,49,73,15,12,28,3389,27,34,81,25,91,89
"TCF3",10,0,3,0,1,17,0,1,1,1,1,0,1,0,0,52,1,1,1,0,0,3
"AC005256.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ATP8B3",0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"REXO1",5,0,4,0,1,17,1,0,1,2,1,1,0,0,0,54,1,0,1,1,4,0
"KLF16",10,0,1,0,2,5,1,0,1,0,0,0,0,0,0,55,0,0,4,0,2,0
"CTB-31O20.2",1,0,1,0,0,9,0,0,0,1,0,1,0,0,0,10,0,1,0,0,1,2
"ABHD17A",27,3,12,2,7,102,14,2,6,12,7,4,3,3,5,113,2,1,3,7,18,3
"SCAMP4",22,0,6,2,6,51,0,1,1,0,1,1,0,0,0,89,1,2,1,1,2,3
"ADAT3",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"CSNK1G2",15,1,7,0,2,26,1,0,1,1,0,1,1,0,1,68,1,0,0,0,2,1
"BTBD2",7,1,2,0,1,46,0,0,2,0,1,1,0,0,0,47,1,0,1,0,2,1
"MKNK2",35,0,13,0,12,117,5,2,2,2,3,2,0,2,0,167,1,3,8,3,14,9
"MOB3A",24,0,26,1,3,64,1,0,6,0,1,1,0,2,1,32,1,1,14,3,2,7
"IZUMO4",2,0,1,0,7,17,0,0,2,1,0,0,0,0,0,7,0,0,0,2,0,0
"AP3D1",35,0,18,0,2,65,4,1,0,5,3,2,1,0,4,157,0,3,4,5,4,3
"DOT1L",7,0,5,0,0,10,0,0,2,1,0,0,0,0,0,59,0,0,0,0,1,0
"PLEKHJ1",31,0,16,2,9,98,7,1,12,8,10,4,1,2,2,582,4,4,6,1,11,5
"SF3A2",27,0,18,0,11,133,3,3,7,2,4,3,1,1,2,76,1,1,1,2,11,1
"AMH",0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"JSRP1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,1,0,0
"OAZ1",1446,17,704,22,150,3117,71,33,176,117,90,90,19,16,45,2070,39,74,310,68,131,96
"C19orf35",1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LINGO3",1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
"LSM7",110,4,70,3,20,497,12,7,24,29,21,17,6,2,12,893,7,8,22,15,32,17
"SPPL2B",6,0,3,0,6,49,2,2,5,5,0,2,0,0,0,111,0,2,0,3,2,0
"TIMM13",109,1,39,1,23,477,2,6,4,8,3,10,0,1,1,972,5,1,27,2,14,10
"LMNB2",4,0,2,0,2,17,1,0,0,1,0,1,0,0,2,69,0,0,1,0,0,2
"GADD45B",291,0,215,4,8,984,15,11,11,24,13,11,3,10,6,136,36,6,71,16,64,321
"GNG7",8,0,4,0,6,18,0,1,8,0,1,0,0,0,0,8,0,11,0,0,2,1
"DIRAS1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"SLC39A3",25,0,14,0,5,128,0,1,4,1,1,3,0,1,0,106,2,0,3,1,7,5
"SGTA",22,1,7,0,12,94,0,0,2,2,1,2,0,1,1,77,1,0,4,0,5,0
"THOP1",10,0,6,1,2,28,3,0,1,1,2,2,1,0,0,275,0,0,0,1,1,3
"ZNF554",1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,7,0,0,0,0,2,0
"ZNF555",3,0,3,0,1,10,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,0
"ZNF556",0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF57",0,0,0,0,0,7,0,0,1,0,1,0,0,0,0,34,0,0,0,0,0,0
"AC006277.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ZNF77",2,0,0,0,2,4,0,0,0,1,0,0,0,0,0,4,0,0,0,0,1,0
"TLE6",3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,11,0,0,0,0,1,0
"TLE2",1,0,0,0,2,22,0,1,1,0,0,0,0,0,0,45,0,0,0,0,2,0
"AES",86,4,35,1,29,406,13,5,10,26,20,19,6,4,13,527,6,6,11,7,40,5
"AC005944.2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"GNA11",8,0,0,0,3,64,0,0,0,0,0,1,0,0,0,237,1,0,0,0,4,3
"GNA15",60,0,22,0,0,0,0,0,0,12,0,0,2,0,0,7,0,0,7,0,0,0
"AC005264.2",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S1PR4",1,3,6,4,0,1,4,0,6,14,9,0,5,0,7,2,0,3,9,2,0,0
"NCLN",11,0,3,0,2,51,1,0,1,1,0,2,0,0,1,138,1,1,0,0,4,2
"NFIC",64,1,15,0,37,1143,3,3,2,2,1,31,0,1,3,122,8,1,3,0,27,8
"SMIM24",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,176,0,0,0,1,0,0
"DOHH",6,0,1,0,1,73,0,0,0,1,0,1,0,0,2,68,1,1,2,1,2,3
"FZR1",13,0,4,0,3,28,1,1,1,0,2,1,1,0,0,35,0,1,0,0,1,0
"MFSD12",31,0,13,0,6,33,1,1,1,2,1,2,0,0,0,54,0,1,5,1,2,1
"HMG20B",37,1,13,0,21,166,1,4,1,4,3,15,0,1,4,255,6,0,3,5,15,10
"GIPC3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"TBXA2R",0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6,4
"CACTIN-AS1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CACTIN",5,0,4,1,2,22,0,0,0,0,1,1,1,0,0,14,0,1,1,1,0,2
"PIP5K1C",22,1,3,0,1,46,0,0,0,0,2,2,1,0,0,21,0,1,1,1,6,2
"TJP3",4,0,0,0,0,9,1,0,0,0,1,0,0,0,0,222,0,0,1,0,0,0
"APBA3",4,1,2,2,4,20,0,1,2,1,1,1,0,1,0,13,0,0,1,0,0,0
"AC005954.4",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MRPL54",71,1,32,2,13,202,7,5,7,10,8,10,2,2,5,460,2,3,12,9,15,11
"MATK",5,6,1,3,0,1,20,0,2,9,20,0,0,8,11,6,1,0,1,0,0,0
"ZFR2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ATCAY",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"NMRK2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"DAPK3",10,0,5,1,12,146,3,1,2,3,1,15,0,0,1,50,3,0,1,2,14,8
"EEF2",502,10,399,15,125,3599,62,32,173,123,91,123,32,11,36,2429,48,42,97,50,152,101
"PIAS4",6,0,1,0,3,34,2,1,1,1,0,1,0,0,1,37,0,0,1,1,4,2
"ZBTB7A",29,1,12,0,8,95,0,1,1,0,5,2,2,0,1,307,1,1,8,2,12,3
"MAP2K2",19,0,7,0,3,50,2,0,0,0,0,3,1,0,2,284,1,3,4,0,8,1
"CREB3L3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"SIRT6",18,1,6,0,3,48,0,2,3,2,4,3,0,2,1,147,0,1,3,0,3,1
"ANKRD24",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EBI3",43,0,11,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,2,0,0
"CCDC94",10,1,6,0,4,53,2,0,3,2,1,3,1,0,1,44,1,1,5,2,4,1
"SHD",1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,160,0,0,0,0,1,0
"TMIGD2",0,0,0,0,1,0,24,0,0,5,6,0,0,5,1,0,0,1,0,1,0,0
"FSD1",0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"STAP2",2,0,1,0,4,20,1,2,0,1,1,1,0,0,0,751,2,1,1,0,6,1
"MPND",10,0,9,2,2,31,0,0,0,2,2,0,0,0,0,137,0,1,4,1,2,1
"AC007292.3",0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"SH3GL1",22,1,9,1,5,124,2,0,2,3,0,1,0,1,0,55,0,1,1,4,5,2
"AC007292.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CHAF1A",9,0,5,0,1,14,1,0,1,1,1,0,0,0,0,25,0,1,1,0,0,0
"UBXN6",34,1,16,1,5,221,2,3,4,2,2,6,2,0,1,128,3,0,2,3,6,6
"CTB-50L17.16",0,0,2,1,0,6,0,0,1,0,0,0,0,3,0,2,0,0,2,0,0,0
"CTB-50L17.10",12,0,5,0,5,67,1,0,1,1,1,2,1,0,1,54,2,0,1,2,6,1
"PLIN4",0,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
"PLIN5",0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0
"CTB-50L17.14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"LRG1",0,0,5,0,0,1,0,3,1,0,0,0,0,0,0,58,0,0,3,0,0,0
"SEMA6B",15,0,7,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,2,0,5,0
"TNFAIP8L1",6,0,4,1,1,14,1,3,7,2,2,4,0,1,0,27,0,0,0,1,12,0
"MYDGF",180,0,69,2,42,879,6,10,11,19,4,15,1,3,7,935,8,25,19,3,31,5
"AC005339.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DPP9",22,1,5,0,3,34,0,2,1,0,3,1,1,0,0,63,0,1,2,0,1,2
"MIR7-3HG",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"AC005523.3",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FEM1A",11,1,2,0,2,27,0,1,0,0,1,0,0,1,0,26,1,0,2,0,4,1
"AC005523.2",2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0
"TICAM1",13,0,6,0,0,30,1,0,0,0,1,0,0,0,0,36,2,0,1,1,7,0
"CTC-518P12.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PLIN3",34,1,22,1,8,225,1,1,6,2,2,1,0,0,0,145,0,0,15,0,2,7
"ARRDC5",3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"UHRF1",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,1,0,0,1,0
"KDM4B",5,0,4,0,4,24,1,1,1,0,0,0,0,0,0,33,0,3,0,0,2,1
"PTPRS",0,0,0,0,15,197,0,1,0,0,0,3,0,0,0,3,2,0,0,0,1,2
"LLNLR-304G9.1",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TINCR",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"SAFB2",33,2,14,0,8,104,4,1,3,10,1,6,1,3,2,115,4,2,9,5,10,10
"SAFB",19,3,9,1,7,123,7,0,6,10,5,4,1,2,4,117,1,7,3,3,10,4
"RPL36",1913,55,1009,62,240,6897,187,113,557,522,236,179,112,49,118,12976,86,164,379,204,571,169
"C19orf70",147,5,58,0,45,496,8,3,15,14,15,33,3,4,7,881,11,6,18,3,32,29
"HSD11B1L",3,0,1,0,1,29,0,0,0,0,0,2,0,0,0,9,0,0,0,0,1,0
"LONP1",6,0,3,0,4,33,0,0,0,1,0,0,1,0,0,73,0,1,3,1,1,0
"PRR22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"DUS3L",10,0,5,0,2,47,0,0,0,2,1,2,1,1,1,50,2,1,0,0,3,2
"NRTN",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"FUT6",0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0
"FUT3",3,0,2,0,0,9,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0
"AC024592.12",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NDUFA11",188,9,98,2,75,963,11,14,15,36,22,75,4,1,13,1091,30,18,39,17,58,53
"VMAC",1,0,3,0,2,27,1,0,1,0,1,1,0,1,1,18,1,0,4,3,1,0
"AC104532.4",0,0,0,0,1,9,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0
"CAPS",6,0,0,1,6,39,0,0,1,1,1,2,0,0,0,18,0,1,0,1,1,0
"RANBP3",13,0,7,1,6,98,1,1,5,3,2,8,1,1,0,46,2,1,2,2,9,5
"CTC-232P5.1",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RFX2",6,0,0,0,5,49,0,0,1,0,0,3,0,0,0,7,0,0,0,0,3,2
"CTC-232P5.3",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"MLLT1",5,0,2,0,8,56,0,0,0,0,1,2,0,0,0,41,1,0,0,1,7,1
"CTC-503J8.4",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"ACER1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"CLPP",29,2,10,5,11,185,4,3,4,15,7,3,2,2,5,256,3,2,4,8,9,9
"ALKBH7",142,2,51,4,21,329,4,3,9,14,10,19,9,1,2,848,6,7,15,3,22,16
"PSPN",3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,0,0,0,1,1,0
"GTF2F1",37,1,14,1,6,125,3,1,2,3,6,3,0,0,2,103,1,2,5,5,6,3
"KHSRP",23,0,3,0,4,85,2,0,2,1,1,2,4,1,3,143,2,1,1,1,4,5
"SLC25A23",0,3,1,1,8,38,0,0,1,0,0,3,0,0,0,136,1,0,0,0,2,4
"CRB3",1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,242,0,0,0,0,0,0
"DENND1C",6,1,6,4,0,2,3,0,0,2,4,0,0,0,3,1,0,2,1,2,0,0
"CTD-2396E7.11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
"TUBB4A",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TNFSF9",3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CD70",1,1,0,0,0,130,1,0,1,8,8,0,0,0,1,3,0,8,0,2,0,0
"TNFSF14",0,1,0,0,0,8,6,0,0,8,5,0,1,2,0,0,0,0,0,0,0,0
"C3",5,1,7,0,0,1411,0,0,2,1,1,1,0,0,0,45,0,0,1,1,0,0
"GPR108",25,0,23,0,9,171,2,3,5,10,4,3,0,0,1,143,2,5,4,5,11,5
"TRIP10",17,0,10,0,9,341,1,1,0,0,0,3,0,0,1,85,3,0,0,0,5,6
"CTD-3128G10.6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"SH2D3A",1,0,1,0,0,3,0,0,1,4,1,0,0,1,1,105,0,1,0,1,0,0
"VAV1",38,0,11,1,0,0,2,0,7,2,6,0,2,0,3,6,0,2,5,2,0,0
"ADGRE1",2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0
"ZNF557",2,0,1,1,4,20,0,0,1,1,1,1,0,0,0,5,0,0,0,0,1,1
"INSR",12,0,10,0,9,78,0,0,0,0,0,3,0,0,0,136,1,4,5,0,22,4
"CTB-133G6.1",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTB-133G6.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"PEX11G",4,0,0,0,3,27,1,0,0,0,0,0,0,0,0,34,0,1,1,0,1,0
"C19orf45",2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"ZNF358",25,0,5,0,1,65,0,2,0,3,0,3,0,0,0,43,0,1,0,0,2,4
"MCOLN1",101,0,8,0,7,104,2,1,1,3,0,0,0,0,0,36,1,0,10,0,3,1
"PNPLA6",31,0,12,0,1,30,0,2,1,2,1,3,0,1,0,52,1,1,8,1,2,4
"CAMSAP3",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,0,2,0,0,0,0
"XAB2",13,0,5,0,12,95,0,0,1,1,0,4,0,0,0,47,2,0,2,2,7,2
"PET100",138,2,45,3,38,388,12,9,22,34,13,15,4,1,4,685,6,13,35,9,36,23
"CTD-3214H19.4",0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0
"PCP2",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"STXBP2",75,3,44,2,0,4,4,0,9,12,10,0,2,1,1,275,0,6,96,5,0,0
"RETN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
"MCEMP1",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
"TRAPPC5",8,0,0,0,0,18,1,0,2,0,0,0,0,1,1,10,1,0,3,0,0,0
"FCER2",2,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0
"CLEC4G",18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CD209",77,0,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"CLEC4M",0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EVI5L",3,0,2,0,2,6,0,0,1,0,0,2,0,0,0,15,0,3,0,0,0,1
"PRR36",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"LRRC8E",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
"CTD-3193O13.12",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
"MAP2K7",17,1,8,1,7,86,2,0,6,7,1,3,0,0,2,52,0,1,0,3,9,4
"TGFBR3L",0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2
"SNAPC2",24,3,21,1,6,64,1,2,2,3,3,7,0,0,2,57,3,1,5,2,3,6
"CTXN1",0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,2
"TIMM44",15,0,5,0,12,117,0,0,1,1,1,9,1,0,2,145,5,2,1,0,10,9
"ELAVL1",34,0,22,0,12,162,5,2,10,2,4,6,0,2,1,158,7,3,5,5,14,7
"CTD-2325M2.1",0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"CERS4",17,2,6,0,22,138,0,0,7,1,3,3,0,0,1,2,1,1,2,1,3,5
"CD320",10,1,1,0,10,190,6,1,2,9,4,4,0,0,4,269,0,5,0,4,156,4
"NDUFA7",27,1,25,1,7,75,1,0,3,7,6,6,0,0,4,321,6,2,4,4,10,10
"RPS28",3487,89,1622,84,319,8565,247,183,841,733,379,201,172,81,183,16073,95,263,520,282,1028,259
"KANK3",1,0,0,0,2,2,1,4,0,1,0,0,0,0,0,0,0,0,0,0,21,1
"ANGPTL4",0,0,0,0,2,101,0,2,1,0,0,1,0,0,0,4,1,0,0,0,4,6
"RAB11B-AS1",3,0,0,0,3,59,0,0,0,0,0,2,0,0,0,19,0,0,0,0,1,0
"RAB11B",42,1,22,2,20,304,4,2,3,6,5,9,2,0,1,236,3,8,5,2,23,10
"MARCH2",23,0,12,0,16,106,3,1,1,0,1,5,0,0,0,38,0,0,6,0,12,4
"RP11-886P16.6",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HNRNPM",130,5,63,6,51,424,21,6,16,23,14,13,1,5,8,624,12,8,16,10,46,17
"PRAM1",5,0,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0
"ZNF414",6,0,2,1,2,43,1,0,0,1,0,1,0,0,0,34,0,0,2,1,2,1
"MYO1F",97,4,58,5,0,6,5,0,7,15,10,0,2,8,8,4,0,2,30,4,0,0
"ADAMTS10",1,0,2,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"ZNF558",3,0,1,0,0,15,0,0,0,0,1,0,0,1,0,11,1,0,0,0,1,0
"ZNF317",8,0,3,0,0,18,0,0,2,1,1,1,0,1,0,20,0,1,1,1,4,1
"OR7E24",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF699",2,0,1,0,1,9,0,0,0,1,2,0,0,0,0,4,0,0,1,0,0,0
"ZNF559",5,0,3,1,0,48,1,1,2,1,0,4,0,0,0,4,0,0,1,0,1,3
"ZNF266",5,0,2,1,2,21,1,0,0,1,0,0,0,1,0,16,0,0,1,1,4,1
"ZNF426",7,0,5,0,4,57,1,0,0,1,2,1,0,0,0,20,0,0,1,0,1,2
"CTC-543D15.8",0,0,0,1,0,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1
"ZNF121",4,1,5,0,1,14,0,0,0,3,1,0,0,0,0,21,1,0,0,0,4,2
"ZNF561",12,1,2,0,5,30,2,0,0,0,1,1,0,0,1,20,0,0,1,1,3,2
"ZNF562",23,0,21,0,2,30,0,0,1,0,0,0,0,0,1,74,0,0,2,0,4,4
"ZNF812P",13,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CTD-3116E22.8",7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNF846",5,0,4,0,3,32,0,0,1,2,1,0,0,0,0,12,0,0,0,0,0,0
"FBXL12",5,0,4,0,11,76,2,1,2,2,2,0,0,0,1,57,3,0,1,0,5,3
"UBL5",362,10,132,12,109,1429,31,10,29,65,49,67,16,7,15,2134,17,21,66,26,110,68
"CTD-2623N2.11",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"PIN1",58,4,23,6,30,375,3,1,4,13,8,15,1,3,8,269,13,1,10,5,16,15
"OLFM2",0,0,1,0,0,5,1,0,0,0,4,0,0,0,1,1,1,0,0,3,0,0
"COL5A3",1,0,1,0,13,20,0,0,0,0,0,0,0,0,0,1,5,0,0,0,7,3
"C19orf66",23,2,15,0,13,145,2,0,7,7,10,5,2,1,1,32,1,1,5,5,12,3
"ANGPTL6",0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"PPAN",21,1,9,1,7,38,5,0,5,1,4,1,2,0,2,85,0,0,1,2,2,2
"P2RY11",7,1,0,0,0,4,2,0,2,0,0,1,0,0,0,10,0,0,0,1,0,0
"EIF3G",173,0,124,7,43,754,10,11,27,40,32,26,8,12,9,525,9,11,31,11,66,36
"DNMT1",60,3,29,0,6,115,7,0,5,7,3,2,1,1,3,125,0,2,7,1,15,5
"S1PR2",3,0,0,0,6,114,0,0,0,0,1,0,0,0,0,3,0,0,1,1,2,0
"MRPL4",54,0,23,0,14,162,3,4,7,5,4,15,1,1,3,307,3,3,6,5,26,4
"ICAM1",88,0,23,0,0,26,1,0,1,1,1,0,0,0,0,1,0,0,12,0,29,0
"ICAM4",1,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0
"ZGLP1",10,0,6,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0
"CTD-2369P2.10",2,0,1,0,1,7,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0
"FDX1L",27,0,0,1,1,86,1,1,1,0,0,0,0,1,0,53,1,0,2,1,1,1
"RAVER1",2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0
"AC114271.2",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"ICAM3",3,3,24,6,2,55,19,2,30,40,25,0,6,8,11,160,1,7,19,26,4,0
"TYK2",18,0,12,0,3,28,3,0,3,2,1,1,0,1,0,25,1,0,3,1,3,0
"CDC37",91,5,58,3,28,387,15,7,12,23,13,9,5,2,6,546,3,6,23,10,98,17
"PDE4A",23,1,17,0,4,45,3,0,0,9,7,1,0,0,4,12,1,0,3,3,1,1
"KEAP1",5,0,3,0,5,116,2,0,3,1,1,1,0,1,3,85,0,1,2,4,9,4
"S1PR5",0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0
"ATG4D",5,1,1,4,3,28,4,0,0,2,1,2,1,0,1,117,0,1,0,4,3,2
"KRI1",8,0,4,0,2,30,2,0,3,1,0,0,0,0,0,23,1,0,1,1,3,0
"CDKN2D",5,0,8,0,2,29,1,0,4,1,3,0,0,0,4,29,0,1,6,2,11,1
"AP1M2",2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,409,1,0,0,0,1,0
"SLC44A2",3,0,1,0,41,35,2,2,6,8,2,2,2,0,3,104,2,0,4,3,23,9
"ILF3-AS1",20,1,27,2,20,176,5,1,7,2,5,4,1,1,3,98,2,6,8,6,7,5
"ILF3",59,2,20,1,12,190,10,0,6,10,10,7,2,2,5,238,5,5,7,5,10,3
"QTRT1",21,0,4,0,11,151,2,1,2,2,2,5,2,1,1,528,1,3,2,2,6,4
"DNM2",24,1,14,1,2,61,0,0,6,2,3,2,1,1,1,247,2,1,2,2,7,2
"TMED1",21,1,10,0,9,230,1,0,1,2,1,3,1,0,0,79,5,1,5,0,4,4
"C19orf38",10,0,18,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0
"CARM1",34,0,3,0,2,56,3,0,3,2,0,1,1,0,0,89,1,2,1,1,2,3
"YIPF2",20,3,8,1,17,197,2,0,1,2,1,4,0,2,0,162,1,5,0,0,12,2
"C19orf52",9,0,1,2,5,56,0,2,3,2,6,2,0,0,0,58,4,1,1,1,1,5
